User,date,Type,Sample ID,spec #'s,d13C (vpdb),d13C_stdev,d18O_gas (vsmow),d18O_mineral (vpdb),d18O_stdev,d47,d47_stdev,D47 (v. Oz),D47_stdev,D47_sterr,d48,d48_stdev,D48,D48_stdev
,4/21/14,eg,BOC 25deg C,0,-11.000666666666667,0.008956685895029317,27.618777777777776,-11.261733610476389,0.026075862733262262,-4.6683881995928136,0.047345472954591586,-0.052854371869575582,0.035775996102182683,0.011925332034060895,7.0676391019139366,0.56366858317657176,1.9642068694846937,0.56923188091989785
,4/21/14,hg,BOC,1,-11.078222222222225,0.0099529758562480076,29.312666666666662,-9.6319339224264446,0.035845346823386574,-3.8254985997044946,0.053142788332643041,-0.8091645144366395,0.026592494845502541,0.0088641649485008463,11.624490414146722,0.37968846225041952,3.1882965919628345,0.35966528700116218
,4/21/14,hg,eBOC,2,-11.133222222222223,0.0097499604304357758,57.877999999999993,17.852614598490693,0.061861853261027763,24.674383084187511,0.071153717240914849,-0.45241353948394852,0.025491006116382078,0.0084970020387940253,94.396572359548557,0.62503887581249873,27.455087906550819,0.62409283300874641
,4/22/14,std,CIT Carrara,3,2.0318888888888891,0.0097689353957037088,37.054444444444442,-2.1830704875581355,0.047712358313150495,17.152137036499948,0.051783939207365876,-0.28746519066315102,0.035654856036006759,0.011884952012002252,33.772421990951919,0.59894189361812067,9.8980051413016188,0.61535035000932714
,4/22/14,std,TV03,4,3.350111111111111,0.0099492539580104643,30.217111111111112,-8.7617096219524271,0.034089569745482773,11.793355012285172,0.054723120400226186,-0.095230774672414337,0.020169514853517874,0.006723171617839291,14.4630365469311,0.60858899541584977,4.2313633814219251,0.60688924010883316
,4/22/14,std,CIT Carrara,5,2.0033333333333334,0.0065828058860438179,36.893444444444441,-2.3379789656154721,0.0072894308741587891,16.964308249597671,0.03271522618326686,-0.28652325662788708,0.02204358358804516,0.0073478611960150529,33.508458052374607,0.40508854366466623,9.9536264399359773,0.3917719001993798
,4/22/14,std,TV03,6,3.3426666666666667,0.0081513461737582789,30.235111111111109,-8.7443906616727087,0.045817135184811043,11.807182466238352,0.070569419457996801,-0.092319599499303254,0.026424871755051062,0.0088082905850170208,14.424132480457994,0.45796604723563122,4.1576850279374646,0.48543164826516938
,4/22/14,hg,BOC,7,-10.635777777777779,0.011457920867996968,30.466111111111111,-8.5221306714165124,0.054333219722671418,-2.2379454164031962,0.055781915804293383,-0.78909425891735308,0.025979325145147312,0.0086597750483824367,14.920844230933747,0.56599775352700799,4.2050618170860687,0.5091190683510497
,4/22/14,eg,eBOC 25deg C,8,-10.699777777777777,0.0074353177885875315,62.86322222222222,22.649218245833154,0.036535455466886038,30.860368744862473,0.054920131236941803,0.35143511294386287,0.029683637540479493,0.0098945458468264972,108.43041332668608,0.41636063853155875,30.89181527259943,0.43495108960300105
,4/23/14,std,CIT Carrara,9,1.9568888888888891,0.0043319085976928837,36.788111111111107,-2.4393269554004622,0.0070780481371693852,16.790590955286312,0.022135921389965656,-0.30913942389567928,0.021619783496106722,0.0072065944987022403,32.395563545283856,0.24152826682661177,9.0711517839470552,0.23142653567386295
,4/23/14,hg,eBOC,10,-10.690666666666665,0.01027402333828153,58.953000000000003,18.886941392973011,0.037838839540580961,26.190458713054426,0.044543340379898766,-0.43995166209127085,0.021127791055102336,0.007042597018367445,96.445298296985669,0.47411131814834395,27.289486832645785,0.48381962798258399
,4/23/14,sample,Acetone test 1,11,2.3624444444444443,0.0066685182613882756,24.661777777777779,-14.106853918647769,0.032023525303119429,4.9315671778188532,0.040710243882363502,-0.44173126447475153,0.02986579645719108,0.00995526548573036,-1.6886751416705361,0.54619944367786211,-1.0126376912950659,0.58900585969592845
,4/23/14,std,CIT Carrara,12,2.0815555555555552,0.0095813605054711135,37.179333333333346,-2.0629068372224109,0.055854970931672104,17.319920911341207,0.063406066444860285,-0.29271899017472663,0.020762583740920756,0.0069208612469735852,34.328024856007588,0.16538835476957806,10.197691000518802,0.21793999455252239
,4/24/14,sample,run5_1,13,2.5411111111111104,0.0081437698674704517,25.337555555555554,-13.456644558023299,0.021884094229529465,5.6726686311597563,0.035990663170378537,-0.54807906663740313,0.025842436557625963,0.0086141455192086536,0.705880588021776,0.61696553650835917,0.063826923039276034,0.62006264993842031
,4/24/14,sample,run6_1,14,2.3521111111111108,0.0086467006481527903,24.803000000000001,-13.970974915465629,0.01385640646055143,4.9761855075293662,0.05215153550443697,-0.5276786940092334,0.036168534015833524,0.012056178005277841,-1.6318325319678459,0.74074116093232678,-1.2309892199707302,0.71830258741513708
,4/24/14,std,TV03,15,3.3694444444444445,0.0050135618545237813,30.268111111111111,-8.7126392344932562,0.049637451014429054,11.853644743609088,0.059732608199479433,-0.10482968551738124,0.031942684921722787,0.010647561640574262,14.463125152989322,0.28036125310789589,4.1318619657370288,0.33318610396277748
,4/24/14,hg,eBOC,16,-10.690222222222225,0.011848842210460864,59.635444444444452,19.543565183330681,0.076065923325482052,26.847783458245072,0.091299185401081326,-0.45679742101164172,0.031294147001024737,0.010431382333674912,98.477330583127852,0.5965846483271261,27.868190799097587,0.451692939326926
,4/24/14,sample,run4_1,17,2.8637777777777775,0.0091260040881692862,25.512,-13.288800313337269,0.041373636264870207,6.188942420948325,0.067413063549358929,-0.51805542300970631,0.033244482042866036,0.011081494014288679,0.85684869327524416,0.50793365171833238,-0.12554787478662949,0.52652094508976899
